Szervezet_neve_Gazdaság- és Társadalomtudományi Kar;Szervezet_neve_Gépészmérnöki Kar;Szervezet_neve_Közlekedésmérnöki és Járműmérnöki Kar;Szervezet_neve_Természettudományi Kar;Szervezet_neve_Vegyészmérnöki és Biomérnöki Kar;Szervezet_neve_Villamosmérnöki és Informatikai Kar;Szervezet_neve_Építészmérnöki Kar;Szervezet_neve_Építőmérnöki Kar;ks_helye_Egyéb;ks_helye_Főváros;ks_helye_Nagyváros (megyei jogú);allamilag_tamogatott;re_enrolled;nem_ferfi;verseny;felvi_osszes_skalazott;Hozott/Tanulmányi_pontszám;Szerzett/Érettségi_pontsz;tobblet_skalazott;idegen_nyelv;magyar nyelv és irodalom;matematika;történelem;választott_tárgy;idegen_nyelv_ks;magyar_irodalom_ks;magyar_nyelvtan_ks;matematika_ks;történelem_ks;választható_tantárgy_ks;nyv_pontok;erettsegi_ota_eltelt_évek;Statusz_vegzett
0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;-0.004642685602967538;0.24169267397155234;0.3039506055691855;1.602523067247466;-0.41375152278901745;0.8992887868783932;-0.030080182449195865;0.45751064973957006;0.46786018020562853;-1.0452759085990657;-0.30807995699513213;-0.5079957043818024;0.15942919686336296;-0.4849466527962596;-0.40431733201076303;0.02408301991798282;-0.3811266295959048;0
0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0.7225767082569708;-0.3994728560618152;-0.5954454151070496;-0.6033930308232837;0.8701518312709057;-0.28157484080131023;1.083415753675039;-0.7947651746293724;0.2240059466434363;-0.35994749434271817;-0.010324729245931384;0.6410428045806768;0.25733372657046094;0.32220411874928573;-0.2992197326074327;0.3797925095781944;0.5106181526662412;1
0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;-0.4420045836937714;-0.00941324543088149;0.2907370421162119;-0.040758869581356265;0.15243289021971684;-0.3825784136199875;-1.412552713749265;0.06642177877341489;-0.278553698580427;-0.2984325394254416;-0.43736068450237275;-0.07994327271798476;0.35726142131403366;0.6605319396518963;0.05350126049763011;-1.0308183048849948;-0.8787181279344687;0
0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0.06688167496204689;-0.45331317226062096;-0.1233064393713808;0.37527639460802786;-0.07871373081786322;-0.5019142846791602;0.05372401272299775;0.13025953978212704;0.3693312151303904;-0.63302841130494;-0.6800011392167484;0.02496821452863636;1.0756787552469047;0.17171771805827116;0.017918587192533444;-0.19207171918895916;-0.7661023656379573;1
1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0.03457681560241853;-0.6205649100520397;0.03239383073109961;0.5041709110356618;-0.5966875953306952;1.074893183788249;-0.011832586402332753;-0.6741575529486481;-0.28234718635255146;-0.5167367724927251;-0.8220877174855861;0.422234833601471;0.24224217954480715;-0.01192773608947401;0.3515526738924277;0.18298756140594258;-0.24666378462987423;1
0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0.012617443892692402;-0.050770016823479584;-0.21484362669137202;-0.6596079771132148;0.5173913626660789;1.8020501823707333;0.0431824762846682;0.9066399758379503;-0.44999644647919373;0.5659646936339903;-0.7032479280248745;-0.2109990449290148;-0.37662143980735624;-0.05328781562586461;-0.5323423551481375;0.7267575112931095;-0.6497906756842171;0
0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0.24298619937239158;0.3753457751101296;0.3407621713667555;-0.4675657086767501;0.665788153356841;0.027482670610803162;-0.2539923677378143;1.0442834513441215;-0.2271276136220662;-0.9341309110126177;-0.2378680672187781;0.2904585071488207;-0.15164293081346747;-0.8610209183077387;-0.2972189015113466;0.3270242998512637;-0.439034892540234;1
0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;-1.4753215772101842;-0.7381903936340202;0.5065419516213274;0.18629334917672274;0.4273888363254687;-0.2654258342831325;-0.3904628274954588;-0.3383647101548465;0.04090505527541589;-0.3656161201457768;0.26832989678681896;-0.11735531593576472;-0.14330590704936932;-0.004884816521843869;0.6416824456741922;-0.7526876288796346;0.431837176090844;1
0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;-0.8895874231630665;0.85379445328261;-0.5862310997736248;-0.1705937333123242;0.9331763642636084;-0.09969071528563647;-0.2581306851895231;0.22207547504593297;-0.22103010233022297;0.7705726307665289;0.7030634672727952;0.6513490384880902;-0.18329484782113944;-0.006619567848371859;0.03399904596754989;0.29546415338963233;-0.8115457886762397;0
0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0.5366959403090313;-0.18076471885890924;0.12203595777108905;-0.09808579674140411;-0.1859547187492191;-0.08759577580235901;-0.48642269966125906;0.4061448775106293;0.8980523194932128;1.1317143836838381;0.957746787258553;-1.205107037890882;-0.032583056125092776;0.15705486229038895;0.43205012285358896;0.18095207238874683;-0.4409661040789966;1
0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0.4507854298910653;0.141509452107195;0.3315719640316275;0.4264981485424615;-0.0838986218650201;-0.04392632242811372;-0.20664191114727157;-0.9439298512452338;-0.3976175470793913;0.20951325644140326;-0.019779535013785075;0.841568056138505;-0.6317193427655976;-0.559977643975522;0.10045333785274377;-0.42350941199494496;-0.23354584467053177;0
0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;-0.29472570523833796;-0.4109562279720963;0.5615979096470332;-0.09106218204032528;1.0125150828371334;0.36209003011472674;0.43449726673940803;0.4816743144026112;-0.3840705131064791;-0.47463331088999977;0.19118202439190005;-0.7268687273785771;0.08971231189072591;0.19534597062289671;1.00823575633905;-0.7466342668657533;0.2240267236129108;1
0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;-1.4574374938447385;0.5906257594150685;-0.3420146095612909;-0.2882368024791631;0.2439505735193373;-0.7808835053422403;0.48193836634942877;-0.6408656380540697;-0.21706887531165905;0.2557347073332002;-0.8751451115099592;-1.0421331751250738;-0.22591728754537896;0.18422579533038239;-0.16544746194487703;-0.39114996425153725;0.7884678953238863;1
0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;-0.39654679710073526;0.5362181572715289;-0.875871405479421;0.0813649918107238;0.7037466861861211;-1.0938398099448798;-0.14373776398127563;0.6176811254180036;0.33554996179299895;0.3359171489430656;-0.17871572042948652;-0.784963886017491;-0.31778233424993124;0.32012943896939;1.0796254668424816;0.4259185767605534;-0.3311959625428177;0
0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.6749308653754444;-0.7518164949821154;-0.24805185821549527;0.6961506352732193;-0.9007570797985088;-0.07763279644045301;0.49908128319063677;0.47650259304801673;0.26651085855070006;-0.24987069804770173;-0.36051420446403587;0.2739163533605753;0.1884986837998299;0.898901895872428;-1.3609312558925468;0.19338843730967753;-0.3862154211460964;0
0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;-0.30715802744972387;0.8355226612793042;-0.17654976950764775;-0.08684534474104674;-0.9238435266434536;-0.17717739662991033;-0.672187430473138;-0.0004008626121419618;-0.6800556210958514;-0.3467233859434903;-0.35939770783519986;0.311133681884613;1.0857105878321012;-0.15261129665415174;-0.8150781970474541;-0.37914071962117457;-0.42498565677911343;1
1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0.11338942104231631;-0.32751986652493886;0.04592135320350257;-0.0828132908690245;-1.1784281167875363;-0.30842046778615273;-0.3593624954643087;-0.27592754845421213;-0.6859948310851075;-0.07263006959735319;-0.5720093012262369;0.3686105307457042;-0.3094850051071576;1.3596394675947374;1.1505311257995534;-0.27216092718088675;-0.4159488987595464;0
1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0.4678795980242478;0.055247318765826794;0.35763959249077476;0.17166943105318455;-0.4397515076084414;0.23596021145746685;1.2695625927013858;0.2440623892245607;0.018884876070685282;0.23628949500081217;-0.5065732538619383;0.2540777887096595;-0.7137862489547396;0.5449849944109137;0.5213118541445301;-0.5952489057923747;0.08704518132331547;1
0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.039795041377560264;-0.6449268045649686;0.5376289659788562;-0.9391138023045783;-0.007802437735340332;-0.566590278333761;-0.06934201355213739;0.7772986944474016;-0.17225143541459056;-0.17300031978970018;0.3125068137928751;-0.5594967517391637;0.2846632058129696;-0.41588020073416243;0.10688664610072168;-0.44899926219729996;-0.7532094247389757;1
0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0.029559621510335993;0.7991690988166615;0.0560550852527096;0.2862836657810349;0.36305286562978145;0.5908218173224973;1.1844408490952019;0.26881590459294524;0.23448448213096235;-1.2252860541037323;-0.13056278034405158;-0.7789596657726592;-0.03418464585003247;0.08449587468948713;0.5225567960003031;0.3671882838434124;0.09156676102621407;0
0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0.21213439522888014;0.6947975299702909;-0.11788732757469392;-0.47269080387721946;-0.6716611017848304;-0.20152692798614544;0.11780486930169506;0.3962759545780801;0.4405909339337222;0.953817847036165;-0.23950747883929643;0.32514238875796586;0.6018702357983903;-0.3660701097650105;1.1515611763479678;0.8677072174941334;0.03942960272264229;0
1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0.13060630582422922;0.252379482864231;1.705188831140261;0.8764381335766955;0.0899278145468877;0.9079544065114593;-0.52589589024232;0.19440636856776058;0.26155559414614155;1.0741696525020699;0.008197863510779071;0.2068174163218066;0.16511345634053587;-0.12314365137500993;0.6244255087857531;-0.6197536769991396;-0.22227752385089983;0
0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;-0.38752084714508667;-1.6099627591814212;-0.25278093526871853;-0.8266967204783028;0.07622938562996684;-0.4753185637011296;-0.5952853438755994;0.000576275159839607;0.2851503105353064;-1.3256935750531964;0.5645835847112263;-0.03405894270334691;-0.5012348351368899;-0.16772067610204225;0.323160047267488;0.330760548458191;-0.7673314531756933;1
0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0.6376911646919313;0.10889572021349693;-0.6530558599026083;-0.19585977004784738;-0.005371021672761781;-0.22755787089226814;0.5604242565677243;0.9631436181434881;0.06986589439495587;0.20227407089598062;0.3877800335116007;-0.4541261922201283;0.27826823570218145;-0.8142641055901159;0.15358921539070522;-1.2679459772054658;-0.2511670850035249;1
0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0.21607326200895718;-0.3378737378979224;0.6758436562107758;-0.3748535994279184;1.2421098210023276;-0.14597963821412355;-0.4839101391632777;-0.6440289650807945;0.48694193048528717;-0.6123186510840795;0.04197301589911149;-0.45193702165620686;0.49384280366122363;-0.0994663096420761;-0.5718724878974742;-0.03608941292954842;0.5860043038702858;0
0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-0.05031800941380124;0.7089639384727003;-0.30443337679231536;-0.44204328711188257;0.2578617688756587;-1.1601455063431023;-0.04887456853195505;0.5911651852312588;-0.4763162243403392;0.2973148897177396;0.5060248090582636;0.2016830137667412;-0.720683698125984;-0.2369436902354666;-0.4972436447121024;0.32107156730560865;0.4721682346593314;0
0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;-0.5983885417186555;0.5274688185823814;-0.3548808152025128;0.020638793984137378;-0.9322941587407474;-0.6491316337079405;0.007590353419171844;0.5278849422756929;-0.2080061724173379;-0.4952299608496506;0.17788646204341266;0.41478279420489295;0.14458654904700033;0.8067762559577016;0.6419702418128065;-0.6039563543604644;-0.06459289312874086;0
0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0.030531413481067256;0.2739289964450002;0.7146328985173461;0.3611496750037282;-0.1796119175694612;0.688693721686137;-0.21568643091081344;-1.5854451715697964;-1.028292007991094;0.7644179138761209;0.4635173053113055;0.6078140476364681;1.2670412319240825;-0.8258793355232824;-0.5438152712999781;-0.19277836001999926;-0.12624707102048438;1
0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;-0.5259958622363711;-0.9172952042974614;-0.6755800171627541;-0.8398345195083252;0.5327907735506334;1.0141076795701385;-0.14644455027757247;-0.4486160750825817;0.6948314712242216;-0.43867555986877504;-0.30062313817929576;0.7396039071541832;0.7410343152569758;-0.13463327807116013;0.07106029542930584;-0.37368981999686574;0.1970373741380037;0
0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;-0.18395486570675135;-0.04232545126594062;0.0014173379177159946;-1.1825927446209366;1.210780779777024;-0.48245806207395897;0.6561909556829161;-0.43598578392231524;0.01017802781510733;-0.13497330960866072;0.3885748941092157;-0.2645573191704445;0.7729245896522646;0.8498249836510391;-0.2878449345754231;-0.4984593391193624;0.13694212964561503;0
0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0.6119299598025139;-1.2003834838544407;-0.12060278507690944;-1.0029380834021764;-0.42995187468689766;0.045047058423989275;0.251046942212463;0.261155854438286;0.007732589553718023;0.1170189712377297;0.6117808558648054;0.7299752979668148;0.38940954968475255;0.9342772182234884;-1.1538548408703735;-1.8796278518393408;-0.05735294925082147;0
0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;-0.010445517740122125;-0.4751005841325508;-0.05472638352262381;1.4188700759303077;-1.207293706722969;-1.1119604772732028;-0.3551069691466478;-0.3400793887175861;-0.606189392842419;-0.8868233237692387;-0.360676810524235;0.13940148026549085;0.4907158673527202;0.4382174088829552;1.0809752104351824;0.08356204882312279;0.5200462552752961;1
0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;-0.4551399383125221;0.10889836279070046;-0.4567976932780582;-0.4512399146416587;0.22730206148386897;-0.3352088382370031;1.0917064195193957;0.5778046794790043;-0.3795813006186453;0.22435423859727704;-0.42134180965536033;0.06874340442087014;0.11156071193197932;-0.3277289118403705;0.13459133086768274;-1.2204433822309473;0.038226372246072275;0
0;1;0;0;1;0;0;0;0;0;1;1;0;1;0;-0.7546533774469953;-0.41012891445357086;-0.9838065517790192;-0.11441575745294731;-0.6603357298176877;-0.6018717446721732;0.7611376737295973;0.6157308483330668;-0.28017603663430707;0.35448747266506914;-0.7202264392875376;-0.8028758549033492;-0.23343845140028902;-0.6060439958450562;0.6490270043504611;-0.47090159350426253;-0.4895230283277613;1
1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.027000465045393458;-0.02703198484403132;-0.15879823768705462;-0.6196741152088593;0.01999274555918698;-0.47907117166438445;0.5734342737756326;-0.06428140182423923;0.7297273389852453;-0.5831280638576152;-0.4679503945862761;0.2428409640881885;-0.2723536273140079;-0.8962552431594333;-0.21370502957199797;0.31042503927124854;-0.008007923005788033;0
0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.14529772082743736;-0.03210136694300541;-1.0059431967709727;-0.5103497521636188;0.5689739317275592;-0.023083950408711737;0.10741607819694672;-0.7648981712164243;0.4226740918728319;0.7096251340934193;0.2452447144468427;0.6306811549690953;-1.1838312247370286;0.4410233485272892;0.0034149626707093185;0.030015294022174684;-0.05407549561229171;1
1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;-0.18837451676293016;-0.6521417353729803;-0.11752946245381721;-0.625241315807645;-1.1810277556945081;0.8977095843276433;-1.0694149966497706;-0.11170245826242584;-0.5648214507135192;0.03778566646254917;-0.7243421080306162;0.11757601677713729;-0.5275993864844262;-0.07714460824300548;0.3659148204838872;-0.0853984753542928;-0.015443721333195208;1
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;-0.6841470380757686;0.2252102986384352;1.3037505939274767;0.05176881767763976;-0.3531068959996809;-0.9540536818864045;-0.5747150974384918;0.3161766547429063;-0.09802993133015835;0.0851979310678847;-0.9202440734452609;0.1725351275789815;-0.5963105452795434;-0.5334311953213733;-0.28551701706076765;0.26804040235169796;-0.5084212089627174;0
0;1;0;0;1;1;0;0;0;0;1;1;1;1;0;1.040554400950498;0.40449775307635694;0.7982554683697077;-0.015077867683351197;0.05834018118978339;-0.050860263834802716;0.1712110679622734;0.2797802254822194;-0.7126121495291281;0.049640414053591375;-1.0651698756593317;0.43451394632202617;-0.11315535294876768;1.26348612041483;-0.33273189129642555;0.1837891238131526;0.6954047316279299;0
0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0.22860767667243115;-1.129196506663261;-0.07107015404557543;0.7920512630091545;0.7576689291202292;0.9306476241083501;-0.03454345273944021;0.23114049789912272;-0.11965324042012765;0.24225125239412537;0.5276490761533809;-1.2395590907249625;-0.4076054880144237;-0.8015497666536348;-0.16951316819763215;0.2684555650610577;-0.33981994437024193;1
0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.01025368844516945;-0.5317349773822153;0.21066692296532205;-0.9857516143444058;-1.0415453970190292;-0.2012318894099539;0.4138368983157979;0.36230180014926155;0.4426936845500612;-0.06961477952681441;-0.5124904178844701;0.11479524050608438;-0.6218936393015576;-0.5867147348217537;0.9292052649319671;0.6998306704166134;-0.6716403002084187;1
1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0.6974360288182037;-0.815124851922205;-1.2318453419885422;-0.01491511462415173;0.15733939065630037;-0.5475917932014329;0.44541302372960107;-0.17979578863585496;-0.08733466497041455;-0.24906494052281386;-0.1786728950281646;0.022768448872561464;-0.07799867145496778;0.023814077723761595;0.4395483340230613;0.054313539653719614;-0.2374966541805991;1
0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;-0.4278264805720534;0.4872776398672338;-1.2638370528772402;-0.94717472088392;-0.2507719813232105;1.1832093291688064;0.026270731585884603;-0.254554588921215;-1.1344784139399187;0.1380491646547647;0.017579186057715468;-0.14926409041992086;-1.0724923377274052;0.07559625866196869;-0.8851916231346899;-0.19831073314870667;0.959110408974182;0
0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0.607492594950768;0.1568576626959427;-0.4336641611165397;-0.4265278225302297;-1.048337790953247;0.876274416699857;-0.9529229047616969;-0.07137307561259175;-1.0443810984243513;-0.556557096080455;1.1248345053739037;-0.45463338092273;0.27758794139903714;-0.5220742815789493;-0.0008874716828777933;0.5307193657525855;-0.32648266504501633;0
0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;-0.1899029182974839;0.5574544288407413;0.07314438604489745;0.1490192679762694;1.1538167065982026;0.39684039293242634;0.2601550703035652;-1.4961574750997713;-0.6694459352443651;0.09374530568349987;-0.2238946273580659;-0.6406764721696969;-0.49524298944499573;0.6984797837644093;0.42679863239253246;-0.25881390804960736;0.3316885799112481;0
0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;-0.6423990707531161;0.15162752806803298;-0.41233296268812053;-1.0847508748446013;0.7302465159295554;-0.375564360451197;-0.9617842821498754;0.20002186524665438;1.3819126482022672;-1.2198502536242248;-0.05644874919724226;-0.03484292824944071;-0.3036251488762127;0.4309428709028676;-0.800047753233692;0.05193725070048237;0.11261568536344316;0
0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0.39969427006139874;1.4320978616138826;-1.209180952509627;0.2915232042414445;-0.6718742462955271;-0.10661211411242363;0.1008745088190292;-0.4143384759367259;0.35993954341575246;-0.06832534895130196;0.18916648859054183;-0.02484172562609307;-0.03757978608514261;-0.11619280338300012;0.32254971258165677;0.5492053516474903;-0.12119339318827642;0
0;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0.19983217563047276;0.10687582326380467;0.9013293401787;0.3347654208534286;0.3666496381567986;-0.2950375021022992;-0.22395054009026857;0.01629611303305861;-0.48864471068848947;0.2713171580154342;-0.4426127252746429;-0.048647061081274284;0.561302833199567;0.10570694130260684;-0.0052347782057839375;-1.0912195234100086;-1.371344450342894;1
0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0.1166043433629672;0.5468734409004888;0.8304330741971743;-0.26820210165473085;-0.8447607073902218;0.5496583742641108;0.5614897571900039;-0.670761071136467;-0.3527846691431595;-0.9830400362390865;0.7119504281533282;0.3276205594331275;-0.2680224357394067;-0.38777131788091385;0.7482916988203857;-0.9159070672145938;-0.024790018600886435;1
0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1.1106687316142647;-0.018823256520241978;0.8531704369658004;0.2876628709213648;0.27566013046709753;0.10793633623341474;0.11518956890824235;0.5353393167109657;-0.950674624117439;0.04067680758629812;0.4609627923179358;0.5271400882136433;-0.06777971686849961;0.9267052616785745;0.11495737349897493;-0.12020599358072709;1.3297591633882806;0
0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;-0.27858350748066246;-0.10886267444362993;0.19605092107988464;0.11987002854287804;0.1269507083191793;0.7163398514067874;0.012296049021015264;0.3231837072813083;0.3583870399118674;-0.28542610828345205;0.7988057320314129;-0.07821600422658777;0.40497534194929874;0.4920605745961025;0.330753035715666;0.18848262930383647;0.43425090072632727;0
0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;-0.026199359332825748;0.5953018149209588;-0.30696642643518995;-0.16110405420466817;-1.135490731634329;-0.7867460360233164;-0.6408075896972936;0.3507299633771892;0.26438768986667727;0.3163302663667892;-1.3025127384069528;-0.04782266563117418;-0.09350580466301492;1.0145225735126608;-0.3027689551020259;0.500637686179967;0.8327409239319045;1
0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1.1187133127803692;-0.44802256318953665;0.25835083409652043;-1.0871364004072759;-0.041078065663965345;-1.070456314852461;-0.3888183731207559;-0.10659392203211508;-0.4404433064671594;-0.5645630491317998;0.022890801151471938;-1.1313772799856807;0.2758375478253851;1.3132756670753494;0.29853800608034153;-0.23261965767136733;-0.14666649938332083;0
0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0.010109180950571096;0.5761850525963268;-0.6850729294723485;-0.999442307420172;-0.15538975715908124;-0.323097611085462;-0.8532800156725362;-0.34728382627093357;-0.5503195744619804;-0.5063479124705746;-0.3856860794696845;-0.9376043068946088;-0.5589040739075201;0.7453997416328051;-0.410997956357032;0.5517904255619939;-0.8406003622950532;1
0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;-0.8646309491461087;-0.09151202615339558;-0.23559839430130758;0.42778295006195893;-0.4736016168209017;1.0243426746011897;-0.1030301694621897;0.4914942840146439;0.7689411183047252;-0.2879651962286082;0.5529926395483901;-0.3932602434003823;0.26886667622725935;0.03520100953481865;-0.3454564403078721;-0.19813346462440817;-0.30600546719172844;0
0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0.19183005201547831;-1.154073602643119;0.3995236230970469;-2.2799132525565833;-0.702982037356615;0.7681263132852623;1.3430914315133948;1.3776099136334221;0.38659277517815305;0.1832086665825332;0.1689096095994173;1.1397526083923346;-0.0035359260942510553;-1.6474666989404;0.6000588256084567;-0.19105928673853323;-0.9001555330029488;1
0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0.22139777578588238;0.7424018213106139;0.31054250002796674;0.14207154035252145;0.05201001716619228;0.16979736122427025;0.12419321119377032;-0.1909409598121442;0.10034714734273141;0.37444976200634655;-0.08063208447903132;0.24100238450622496;-0.014737026655568902;0.5805673282018003;-0.057913491352169125;-0.15893348056897066;-0.5847510813214449;1
0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;-0.2044888283101747;-0.323745945426605;0.25391139362405724;1.2840753556106417;-0.7098800632736298;0.35501589371721615;0.4429274819536419;0.48345075556540673;0.45682817828503697;-0.3295097607556105;0.08587356249193949;-0.05180156266833701;-0.14615867648952818;-0.44891240026367735;-0.32282590336773176;0.3338334966254059;-0.15363602016807223;1
0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.8410939153497857;0.30436935792363073;1.0336364196456649;-0.039030585449500034;-0.026415054803216213;0.5981143797450941;0.04158623081395395;-0.615811673926395;0.1214927200389951;-1.7582915809551671;0.25504099545331577;0.2790376056383086;-0.507621942270297;0.2509259370420156;0.1892488083159031;-0.06601516997348007;0.009820387302629088;0
0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0.5073585349197094;0.256527073938992;-0.3912476212070976;0.6736746689612583;-0.08315796237612648;0.4995928390807542;0.2479046914615667;0.4285672523206258;-0.26545856460836514;-0.7353738227505963;-0.31117101965326827;0.515190588179171;0.15532003873413963;-0.10923296189056035;0.5680357086546426;-0.28458956923823225;-0.08768279031919707;1
0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;-0.12147064587104069;-0.512660766232549;0.7066541607422716;0.9939595689078814;0.12046173539255133;-0.7646598327270043;-0.18439322877570227;-0.8915344879282019;-0.33458352060445185;-0.183812541325701;1.5622473121917946;0.9471103657185893;-0.5709710524725995;-0.6156717576750116;0.9359004569695306;0.5732445849364998;-0.31520056053440676;1
0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;-0.06455658672902274;-0.6639403252985264;0.9819008015583756;0.04995490971039025;0.34749189302782935;-0.23453205009189365;0.9035616427020126;-0.7420040731307704;-0.16060920475576662;-0.4900512183205721;0.4366149102815232;-0.24294603688948643;-0.39094173380071834;0.8766770316036874;-0.14843646074420583;0.35213623768543784;-0.00813746456657247;1
0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0.08178145046547007;0.30448240141999217;-0.7072504793108703;0.7189009113783676;0.15485205932921478;-0.8933790588242289;-0.04105280938200919;0.07154859871291686;0.21430359984640748;-0.6673696606548528;0.02168021522768601;-0.7252817418834178;-0.719368022224333;-0.4602342924002049;0.08814326975354697;-0.11766814421643393;-0.17994532753225645;0
0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0.7397075823858329;0.2386874112130348;0.5200555337258747;-0.64148728693618;-0.21423040409330485;-0.6669120423760064;0.520180745164353;-0.5710769102289905;-0.8111204148673049;-0.5621787387718625;0.1212225306558378;0.11015359273478066;-0.15009957702644955;-0.49769667676301704;-0.24449570043601365;0.7966343699607765;0.0709925719233911;1
0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-0.5478692212501692;-0.32367315894324344;-0.4582923581622004;-0.06178332429862514;-1.0706593241588749;0.08239186081689151;0.193836326236514;-0.8574937553091293;1.56246884817234;-0.9254727210806868;0.06479024124401143;0.014002145694864833;0.14561142520049158;0.5518116723335156;-1.324610469641749;0.4454435731860617;0.5666482274799948;1
0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;-0.04712239997617676;1.0399401645293993;0.40722414664526085;-0.12004657105098303;0.2318706959265158;0.3545586270694308;0.8819508621523173;0.5443600929236683;-0.7627821223052346;0.5361450539045101;-0.7426302371488365;0.3793823568231615;0.05766198987536937;-0.7655459266076106;0.9041650934416797;0.6099636364441312;0.07425331016338951;0
0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0.9820869289483151;0.5115983974932605;-0.8211445933260291;0.10523176677432906;1.0762458282725567;-0.47792397611332;-0.6453553941671494;0.4493536439921455;-0.5085219142837611;-0.93334391469702;-0.13030955895171945;-0.0662475531627601;0.042447551284026684;-1.2053485240733477;-0.7463695737184973;-0.6401196710414024;-0.6814503579589222;1
0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0.1454376641248026;-0.4315340128656363;0.47046946228629055;0.3797300989549255;-0.38192016618352576;-0.8214433322380917;0.31582859876641156;-0.5628307880996588;0.6628565226299102;0.1020110467320949;-0.22120007331154518;-0.567781050721958;0.11887497492882365;-0.02836823597279591;-0.5042135267220661;0.9025762641769705;0.5350543720622227;1
0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1.1460021338450532;0.12096519094023035;0.15487754104061033;-0.2242799145645074;0.09247890269181405;1.3041113028391171;0.3643065407611906;-0.3975814450869382;-0.6153540027667807;-0.3587479151150357;-1.0964527818709584;1.1868197584480105;0.04128469536511313;0.3926926272373659;-0.22625558174973087;0.839762553614103;-0.4822876837809388;0
0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0.19530253300548236;0.19008100621149202;-0.33059540424773726;-0.43697804682549324;-0.9343395973820328;-0.05568131288423815;-1.2393347817737925;0.38579523518839776;-0.3393722465977406;0.44663425278642216;0.30957745443536205;-0.17696433223633207;-0.35308847480421984;0.23209650456369202;1.740962106259099;0.421493886759914;-0.18260503317616741;1
